"HolderAddress","PrivateTag","Balance","PendingBalanceUpdate"
"0x5da5984ccef49675fade8311bae789c6bfa667c4","-","0.001050293854046459","No"
"0xe3fc6fdb4d2f9a255de68b9f3b2e4c9ca9de944c","-","0.001046312780452955","No"
"0x36d11249019d04e34dc01de01bddddc5f4e37008","-","0.001039529903631612","No"
"0xfd98422fa15ffda7513f9d17bed099ffb74ce0a0","-","0.001035859176346494","No"
"0x6c2d469fb2a866c87b3d876c2bb92f3d6c36e66c","-","0.001034901459467583","No"
"0x6bfc084ef9ff63cd9535f80ba3b79e7b60e82028","-","0.001034798622729935","No"
"0x85d75f6ce99c468a7a778a44085a99e67efbe1c2","-","0.001033","No"
"0x14d607c20ff934b0d895577c6e80ab0cd6a8b322","-","0.001032880878306395","No"
"0xc109cd50ba1c83e02eccdc3b8280a550cacf5544","-","0.001031570005109532","No"
"0xa73ea33426059fe06baa3ca21a4fe0ccd9c990dc","-","0.001031102737535477","No"
"0x6939468e0719837b28e6205a25e0a8e53598af24","-","0.001029770267611471","No"
"0x2311755b46df8d97feb6265835cbb9f24f92973f","-","0.001029751941446862","No"
"0xd4358f8c8cb41278b1069425ed70e5dd43bb2584","-","0.001023060330967468","No"
"0x7a1cf265f7c7400affd5aaa164d9399c668d551e","-","0.001016481060203252","No"
"0x0c8e4e1ebe74556cc57759a3a6caa2c191cae3bb","-","0.001016405614010101","No"
"0x3ce99cf4c97d44f3a91e2964ca38cd499fc990eb","-","0.001015438879520336","No"
"0xacf6ca1b7ef1a3e5098fb2540d5c6a8be6d89e29","-","0.001013146232685337","No"
"0xa30305e3300faefcf76cf921fea11d0a73745fbc","-","0.001012112917260365","No"
"0x161d61e30284a33ab1ed227bedcac6014877b3de","-","0.001008996249170751","No"
"0xc825b2c04c46908742008018cc6d77eca793a63d","-","0.001008576959406751","No"
"0xf487453c984e91aec6abd7ac965aac659ea05793","-","0.001006424363099899","No"
"0xea6beb4e9fea82d2168648862c4edc908b5e83a8","-","0.001003675950280896","No"
"0x62ea73116cf36ce2d4a125b91cf80ecf64efed1c","-","0.001","No"
"0x719e2cdeba9c8754ee2e1c09510610bc4824426e","-","0.001","No"
"0x93a072f689ea5183ebef1e405d4aa21f3bb75080","-","0.001","No"
"0x31e979c9f460127995f82e190e89ec0ea707be1d","-","0.001","No"
"0x8ffb09330ab534c413c3f69bd9dda9e6ee3c5c44","-","0.001","No"
"0x2312e4493e91e4264628729cb879d1f0f6bd8204","-","0.001","No"
"0x780c38db41468bbf8b84cfbc4a566b303d195e1a","-","0.001","No"
"0xf129efbc3ad63d4d73906d022b8bfe69e0a110c5","-","0.001","No"
"0xd41d4272a3abe26406b76912a2bff9e5281534fb","-","0.001","No"
"0xf53ec916fec36e71dd56845ca878024b63403bb5","-","0.001","No"
"0x39e7f9a1418ce7bc258fc39fdb196eb55aeb7499","-","0.001","No"
"0xddaac3ce11c2918d27218a99bdbb03c23b42382a","-","0.001","No"
"0x548f66bc804cb806ae5ba3feee492a49fd8ef173","-","0.001","No"
"0xae62c159fbfce9e65c3770eb67ddd885d49a72ef","-","0.001","No"
"0xdcd96f2c5fff2e608c0c8cb1ef5514681a3f3dee","-","0.001","No"
"0x5300a1a15135ea4dc7ad5a167152c01efc9b192a","-","0.001","No"
"0x460a00f41f1eeffdfbcd7bd8dadfca1a22457e70","-","0.001","No"
"0x50f27cdb650879a41fb07038bf2b818845c20e17","-","0.00099957","No"
"0x210b74d2011f5d85af64e48ef62ff2444ff86ca3","-","0.000999350627503409","No"
"0xaa439fb33e55306c7c79841f20121b4c4139f3dc","-","0.000999","No"
"0x0bf1fee0f3dbb4031e4c12e2985df93f267d53ab","-","0.000998693478992723","No"
"0x4756c3594257649e90224027a3748608afc0b0c8","-","0.000995191926888574","No"
"0xf564da3814165416dc2e6ae114da87084ff77518","-","0.000995113724149857","No"
"0x0722f72c21ee7135c167d5279519ef03cf20b4e5","-","0.000993849332821017","No"
"0x71cf2f933b77592136c9cf8ad3a9eb93b9df3559","-","0.000993694474652344","No"
"0x18be3712aa6c65b130835a5f1468d0ea69ce15ea","-","0.000992876001028908","No"
"0xd8f699eb954c4427e119529e6e6ffc46a83283a3","-","0.000992309994295713","No"
"0x2aea46ce8ed58911a00c212860c02f6086904bc5","-","0.000991443727556097","No"
"0xd284afcce376e0ef6ec3ce57ce4ac0704bf8222b","-","0.000991157894678882","No"
"0xabeecb1d3414550b30694bb37ac24caad0b82ae9","-","0.000990812471270164","No"
"0xcd367e07d2944c6edad058f6a29ab9ac1ed97bce","-","0.000990655238279191","No"
"0xe3921277177e0b9acd49f90d6d02a155d6b3a894","-","0.00099061927812056","No"
"0xaaf1a02bb2988e9f8baa0e0cb21ad8604b5a421c","-","0.000990599650188935","No"
"0x55466509f9e110dace2eb816d9596925aa33fc50","-","0.00099051482628922","No"
"0x80011844928b469eac5e4bc7e6eba9b3c2fa1b41","-","0.00099051482628922","No"
"0x5e71cdc19316097b30ba013994e6d52b5dc61253","-","0.00099","No"
"0xcb6f77aec1d2971f6e3d6f50f31ec1f91974e4f2","-","0.000989666451150406","No"
"0x7bc3fd8d36f064345bba663fa3d31e5c28d7f6ea","-","0.00098957289482414","No"
"0x14cdf0304650bc281cd00234c797e7a79c3f5f20","-","0.00098957289482414","No"
"0xe4e45496675466e411c3f1cdd29005d06f517502","-","0.000989406093293443","No"
"0xd3a1c86410c0600e358894451da1009b534b43b9","-","0.000989101313362771","No"
"0x89db56c9ff1fc97a672670fb5f5c173f2af039b9","-","0.000989032085500687","No"
"0x63b1b85fb247b5d05b9136e84d76e8f875900c76","-","0.000988949278909974","No"
"0xaf6b60fb7b8768a8a46acecaa0a2b0ba891ee883","-","0.000988737219248338","No"
"0xde90bb1542ad74f02c03f06636d6f65c9a42e70d","-","0.000988528638710688","No"
"0x9913bf74859e5e35f01c5fc4e6e64f1e525aa275","-","0.000988484067118808","No"
"0x03906d38b221617aa123df519e3db96f0448b994","-","0.000988484067118808","No"
"0x99557deb9eeee828b5e57f7a95bf536f409a53b7","-","0.000987998734441422","No"
"0x100989ed4325fae7c2c3a6b8886ced7fab76717a","-","0.00098782672741066","No"
"0xba930187db5652eecc080848c681c3a670d4e779","-","0.00098782672741066","No"
"0x01a48daf30853dd8f88e26f55f19a189db8bd552","-","0.000987644328713014","No"
"0xcbb9466dee79e27ac745650d243831fad2ad800b","-","0.000987548916158278","No"
"0xbcf4272604060ac54e42ebf104c03758e56c4e86","-","0.000987399402299102","No"
"0x8e809db373376d1b89acb9ecba77857664469bad","-","0.000987399402299102","No"
"0xc6080aa070a96f673515179b505317b5cdebf29d","-","0.000987202546503948","No"
"0x819f5d1e307b92531100cb8e01b003167f5f70fc","-","0.000987202546503948","No"
"0x61aa99fd84969cdbc18c6f658864e27f57497f49","-","0.000987202546503948","No"
"0x6240a91f243a1a66b53660c152f5a210f1763cc6","-","0.000987202546503948","No"
"0x627e06bbc2cf8a0b548b7705888ff3e8b04cd8d0","-","0.000987202546503948","No"
"0x3f6e473d9457452952026c6a77ea79a469d8bdd3","-","0.000987202546503948","No"
"0x0d626f36a6cecffd69b8c34f30dad2ce8fa59847","-","0.000987202546503948","No"
"0xe0bbf9b2f219e2dfde891ca2e8b7f08592092623","-","0.000987202546503948","No"
"0xae71beec18d616d5625d61d7932d6e681efaeea1","-","0.000987202546503948","No"
"0x9e0f0d83dd880240e3506a7ac4ce82500b2bd92b","-","0.000987202546503948","No"
"0x0d63ca7718f68ed07f17a39302e968e5bc21587b","-","0.000987202546503948","No"
"0xb9a1670ed42c8f38d586b8ecadb88ed312595a8c","-","0.000986837509521482","No"
"0x5abdf1bdf263963601d3cc57d14723465d9fc505","-","0.000986837509521482","No"
"0x7a01a236b5e82f4decbc43d371a2253b11afd2df","-","0.000986837509521482","No"
"0x7c84bf06d5a2d5d7f5d08045340334c73ac0ee59","-","0.000986837509521482","No"
"0x61f6ff4ac3fc2e266f8fef45b28717dcde5cb6af","-","0.000986837509521482","No"
"0xc27821a8f6d74bcc89fe9bdc6f8f5168343c7863","-","0.000986837509521482","No"
"0x4caf3cdb47abf25f4f21f75edbe54e3d206f055a","-","0.000986837509521482","No"
"0x8e62d4404d5f7d5d0178821b9d06fb9c30d4897d","-","0.000986837509521482","No"
"0xe528197e5991fe8a6cb80cab9124ba985d050ce2","-","0.000986837509521482","No"
"0x61bd9646106c5041899b7ef2384af5ed41b873b1","-","0.000986837509521482","No"
"0xa66c568a6acceb356715ab66ca1a0d0b3e6a6a69","-","0.000986837509521482","No"
"0xdd8916e976ae5b1e4010286e22982941757b8882","-","0.000986837509521482","No"
"0x9e4c48c7c7d758af0985fcc360ae6b7cda662e70","-","0.000986837509521482","No"
"0x9649fb4e32ada4c32c039a193feab7dac8f89084","-","0.000986837509521482","No"
"0xae46f55017a7720dad466e969d980cac448a703d","-","0.000986837509521482","No"
"0x7f12698edb37f3647ece93b99db0a0e95282f837","-","0.000986837509521482","No"
"0x990b6d01a9ccb973320ae25aadae40df69287f7c","-","0.000986837509521482","No"
"0x9e9a1ac1a938c0b0ef4e265b6e47a706808646ed","-","0.000986837509521482","No"
"0x389014ba96e054c86a22b94b03ce66584841c9e0","-","0.000986837509521482","No"
"0x4622debf59732c0aa7be937456f93ab817197603","-","0.000986837509521482","No"
"0xa9638512a076e0717f161b54af29a7353fa75404","-","0.000986837509521482","No"
"0x6c12f884501bd892782f921d2aa0400bae3c92ab","-","0.000986837509521482","No"
"0x3a0eb6b4cfa5e093c9dc4620cb12276b3e7d6b3e","-","0.000986837509521482","No"
"0x615f7d3eb5d8fb9063fa3578755a8d8653976dc4","-","0.000986837509521482","No"
"0x8afc0c5fbba3500238b72f60ecf1ecedf8568e8d","-","0.000986837509521482","No"
"0x15f272b4122428a983b96efc0b89660f142e9481","-","0.000986697116925459","No"
"0xc1ef4115d3bf061ad3d033a47009b79eeec6cf97","-","0.000986697116925459","No"
"0xe33707477bf4e5d54aa6e0f94685a84d48353bf3","-","0.000986697116925459","No"
"0x5e175e89ee8ac083f974210a75c1ba1d542a4fe4","-","0.000986614470802613","No"
"0xec0fc22a93115afe56ce9aa456cdc44869e1f1cc","-","0.000986614470802613","No"
"0x83fd3df2464ae088d86fbf29376451cba1fe1985","-","0.000986614470802613","No"
"0x9cad81f22993bb3d987c7061298477681bf63390","-","0.000986614470802613","No"
"0x8dd6d15cccd619b58463d3deff1ba7b012d0b48c","-","0.000986614470802613","No"
"0x727aab0c8f805395444d069408492ac7b8065525","-","0.000986614470802613","No"
"0xc251268d5c0506cff46e8ce609f29e4454f53892","-","0.000986614470802613","No"
"0x635b5a618a154faa8f689920c7b2f51c23042906","-","0.000986614470802613","No"
"0xc2a3ef7e2eb8eeafff17852107da207acec8f0d5","-","0.000986614470802613","No"
"0x859b2d8d1b90b316cf799a6dd7897ecc6fe3b80b","-","0.000986614470802613","No"
"0x7ed6ed28233d19470b4b4af3d37605b7642ce808","-","0.000986614470802613","No"
"0x72713894bd21d2dea4c8f4eb6d0237af8fd2feb2","-","0.000986417376887323","No"
"0x7eff3da556834fd1b3413a6b8c8b76b56965f279","-","0.000986417376887323","No"
"0x503ea14ac5cadefbcedbf75896b9921385b0f802","-","0.000986417376887323","No"
"0xd8470caeb17e68534ecdd82ebb567ddfd90ad680","-","0.000986344738455834","No"
"0xf0cc7b56d84f963ca0469efef9159a644760089a","-","0.000986265821907803","No"
"0xa9f1992d79e228bece1978b26fac877ffdd9aba4","-","0.000986265821907803","No"
"0x08f91a2cc0bd2317b72f06ea7a8cb111dc3a2ba7","-","0.000986265821907803","No"
"0x0055406a0b001c76d7871fe1e244c8a761ebe578","-","0.000986265821907803","No"
"0x92c5245f1ac61d20a16abe9e09f1396796db20e9","-","0.000986265821907803","No"
"0xb84371e197099bd7fef5b0ca005c30689f225c4a","-","0.000986265821907803","No"
"0x4cf9af3ddac902b0808203462b2bdb59c700681e","-","0.000986081015994156","No"
"0x6c9bec7ffafd1c56deef123dbb265d9cf8a5b6cb","-","0.000986081015994156","No"
"0x4a395b0efc9907a195c81564c10a985c7e9f6a15","-","0.000986081015994156","No"
"0xe975038c9f5adaa771562c06d11304be47628eba","-","0.000986081015994156","No"
"0x31b3505945e5e4386c7cf955c552fdb2048a5563","-","0.000986081015994156","No"
"0x5d011c5fc66c1219a5c912769cdf64b1f84ed049","-","0.000986","No"
"0xe6c56bc94f1e9693963bc7bc38baedb90f0688e0","-","0.000985922801154343","No"
"0x47940f3aa17f1163f7a5ea70452ff624ac800630","-","0.000985869966618352","No"
"0x09710cbd4d4de0df4c2d590609edb133d30f2f68","-","0.000985869966618352","No"
"0x89984b43f03e52c3fcda729a5675c5923736772d","-","0.000985869966618352","No"
"0xb47563bfb9bc1fd7f083ac534e7be37d72b736a9","-","0.000985869966618352","No"
"0x6cc5191aa09c6d7d0678b98bc15107c19d08d7f5","-","0.000985869966618352","No"
"0x1a417383ccb925dbde3ad54c0b3f373fabd15804","-","0.000985837509521482","No"
"0x7784e10460bbd3932e0729c19ef8ea224d874770","-","0.000985827901613049","No"
"0x87765dcd04e6c018379dd1fe3b7ead03f5693a5d","-","0.000985827901613049","No"
"0x2f409f02ada577052a66685c591603f0bb817bc6","-","0.000985827901613049","No"
"0x185ee227f260d624300fc9c37946af6f59e74481","-","0.000985827901613049","No"
"0x10495e143d79296d5222497b7245294dc9e2d596","-","0.000985827901613049","No"
"0x777be8778480ed2155bc588fe8c891dafcd762c5","-","0.000985752196354092","No"
"0x0f8c2cdf07447885f27e3f094b64dc90af681fbd","-","0.000985752196354092","No"
"0x5c9f0f45bcc519a713804146fa15683995591ad7","-","0.000985752196354092","No"
"0x78186ff4723722e1fde07d9e34d6fb5bb68a9043","-","0.000985752196354092","No"
"0xbeb6b62383778dc8b5b7ea0a181eb23461fb7b21","-","0.000985752196354092","No"
"0x668540c1a50c645b88272365ea1f57b19396dcb8","-","0.000985639799296831","No"
"0xdf0ee2099705bf218be09db0f786ca1b8cb54a94","-","0.000985639799296831","No"
"0xc1e224bc462cd451f7779ebaa034dd6ba066bec0","-","0.000985563734333047","No"
"0x1aa3ef5c8873c1036a64cc6ebe76763dc5fbabb3","-","0.000985488523978532","No"
"0x9d3224ca4cb6c8d25c5cafa2d7bf6b30f8c9c319","-","0.000985440011940485","No"
"0xb46b16646dbd874b977826c10596f20d0c3ae4c7","-","0.000984650357862115","No"
"0x6f4e47857020ce7610878f3ebe83a09a66a4d816","-","0.000984583703670923","No"
"0x496444f5f781509845af2edc9f85b748b83eed00","-","0.000983249110048131","No"
"0x3b1d51512b7b23495909ae9b9dd7f223fa4cc201","-","0.000983249110048131","No"
"0x358e17d64d778cd06d7206bf0a9318dc13acc7bb","-","0.000983249110048131","No"
"0xf3de4637151bef03caaa190fed96e290b30bd0cc","-","0.000983249110048131","No"
"0x0b4f56611dc8d67034cc36cfc6f9c25924fba852","-","0.000983159205878523","No"
"0xb046af37a65991619c777fc95c9359f67d5a2c07","-","0.000983086883030117","No"
"0x2d447e158918d4e6f6559d6c5dc889207a2462c2","-","0.000983086883030117","No"
"0x4abe499160a93f1e9599475fde6b2f3a6f6724fe","-","0.000983086883030117","No"
"0x201a19858c53185165fcbeec2b70891bf596c5ed","-","0.000983086883030117","No"
"0x51072f2149a687c5cd5695ff28a2eb1ea7f37e11","-","0.00098272449831012","No"
"0xd2c985a5bf03daa1bae10498b39f1b27ac82d47a","-","0.00098272449831012","No"
"0x9300a6291a40172b931d4ef493d03fc1d5faf6c2","-","0.00098272449831012","No"
"0x344e832f4c8f7e5b25007dc8061a4ffa030d8103","-","0.000982667452167111","No"
"0xcfedd5b3aae8a2c0eb6cd94d547d971092c95029","-","0.000982667452167111","No"
"0x271ef51e3237393f810f45af77a51ec48e0dbfd8","-","0.000982667452167111","No"
"0xcd46d1983582ad178d38848523dc7c049d3a72eb","-","0.000982667452167111","No"
"0x5f9a658a2079fb7eb2e46f82f571a864e339f6ca","-","0.000982250241053477","No"
"0xd3b89a09b3da0d6a49c72fd508805312a5080774","-","0.000982250241053477","No"
"0x148d7db811965fe74d5b774f98d0d65837a9e715","-","0.000982250241053477","No"
"0xaf4d7ebf01c52970cf4f68bfc8c8e9c41bc0fe39","-","0.000982192210704445","No"
"0x9a5991fd31c9bd5a42dc41843795c0ef74e315fa","-","0.000982192210704445","No"
"0xf402add8f41503ae6e0daa675d69f9133ecd6ac2","-","0.000982192210704445","No"
"0x26a30ae91e163d35ad2c1a09015e863446f6293e","-","0.000982192210704445","No"
"0x87eed63f354800059a8bee8e410ef938ac54332d","-","0.000982192210704445","No"
"0xebce789204e339490f3ff1c385b93ca81f601365","-","0.000981835912549507","No"
"0xe806aa758dd9354e36248d8ca4d960f05d94fd74","-","0.000981663267836004","No"
"0x75fa74606b95877aabf6bef66db511c36492e66f","-","0.000981663267836004","No"
"0x9bb0819842d82e6f4436bbd2e2f7d1910929a882","-","0.000981663267836004","No"
"0xdb1940d996202f620aa45eb66229ffa441f6e003","-","0.000981663267836004","No"
"0xc34085c2d4c54d866a492ecf655f0ed92a931ad9","-","0.000981663267836004","No"
"0x41e391414086efccaece16d2ca6680d8cc397ffc","-","0.000981663267836004","No"
"0xf04fd9f9eae51aea8d53c36034aa8ea9719c8b21","-","0.000981663267836004","No"
"0xe47b5b7895a6806a6b48572e3203b974240021e0","-","0.000981663267836004","No"
"0x5fc9d5e9f1cbdabf0aef0caac2a001d12506e652","-","0.000981570463601829","No"
"0xa972fccf6f205e9e01dddb81c2050be0f8d1a8ac","-","0.000981570463601829","No"
"0x4edebcfbbde611d8b93d66c86eba9a84cefac4da","-","0.000981570463601829","No"
"0x64d65e1c4f2e70dc1114f14c6505678c048da7ec","-","0.000981570463601829","No"
"0xe3ab3d44321ab3d140f7ad8853ab594f5d068004","-","0.000981570463601829","No"
"0xa8541e4b65bae5a703c333970be1bb85f2658591","-","0.000981422241886736","No"
"0xeeaa3a85f0adc9c7b31601d8a2b46bb9849a4d40","-","0.000981422241886736","No"
"0xd36581554fe70b946bc2708b772cfa30c8a6adda","-","0.000981422241886736","No"
"0xed03e28b51430d2de64c1771d5aab7275ea7c6e8","-","0.000981422241886736","No"
"0x67bcaea200331c74b638b89cc5bcea89769f3e90","-","0.000981422241886736","No"
"0x7756b5c3fb45335a2abbf4bf1cb069c02664365e","-","0.000981422241886736","No"
"0xfcf022001fe879105902dd5cab9a57e50d61c92d","-","0.000981082213654488","No"
"0xc9b47e745b7e4c47359d2a285fe0b9cc53150cfa","-","0.000981034228561152","No"
"0xe05074b4cb543321a86ecc73ccc11376faa5a47d","-","0.000980867289254325","No"
"0x158deb9f418f6800c57808ebcb5506517361eefc","-","0.000980702921395421","No"
"0xb1befcab3a0c571a486cd43a89fbefdff3b78204","-","0.000980702921395421","No"
"0x461234ed54c90ad9f3cd2a8a014aafe0fb4e2732","-","0.000980702921395421","No"
"0x530ce03845101cf2c267cf3a8d2ed7bedab5458e","-","0.000980594299474071","No"
"0xfa1690f2778f1f78c24da9f33eb63c8965293e84","-","0.000980567630272199","No"
"0x4105a1075ce6ff9b06f35b1058bf2c45e2bab6a9","-","0.00098","No"
"0xcd44a4bb6782ca97d80f05ffad342037c73ec45b","-","0.00098","No"
"0x1289ef89cb603e3edac0a6f1bb73e1a933f70148","-","0.000979848254075449","No"
"0xabe054f7347854932b5a42abec409ffdefd4e2ad","-","0.000979599834765342","No"
"0x5564cb9d40bc7f6f1095e8b7f0c4207b47260835","-","0.000978","No"
"0x6099d2237dfe00a8629c303050cc1b3f6c8e1f04","-","0.000977202546503948","No"
"0xb35acffa0a8aeec46b85d28ac848d9fcff5b75cd","-","0.00097655263700946","No"
"0x93abcac4cc60bb9133b9a619c182ee2d403d6169","-","0.000974889154628483","No"
"0x5cdfa4c0afe72f44d12cb6cabaa6e02ff8c8af4f","-","0.000974405093007897","No"
"0xc27c1927c0b3d80e3de6d1e181c1055826cab4da","-","0.000972376175292406","No"
"0x766cc1eff7b1a1007824b7b5603ca49621d1ed29","-","0.000972376175292406","No"
"0x9c22dff5fc1b573f5b437fc098227326e4f5bd77","-","0.000972252246507366","No"
"0x064a4887f6a19093517bfbf67f216d187378e111","-","0.000971935326167084","No"
"0x2fa0db556bb6f400a295c19347565c2b65729857","-","0.000971903872306943","No"
"0x4d6688f00ea5c593e9244b2f6a89b3caf9425a43","-","0.00097187507124082","No"
"0xdc0aa8e0950dfeabc297da2c2299ea5b9411d6d6","-","0.000971462843840012","No"
"0x329557aa54aab595e6b651b41b796e541d58911f","-","0.000970948351503815","No"
"0x8cbb534874bab83e44a7325973d2f04493359df8","-","0.000970590123624764","No"
"0x53d825d3e3a539fdf73f8bc9b11d51ab2760b6ce","-","0.000970416766622676","No"
"0xe5eb3553199604b98f2e7861dea4420cd58c34d5","-","0.000970065314214872","No"
"0xa4b5741b8f0eaac20fdeab43f345c4ca1cc4a833","-","0.000970065314214872","No"
"0x5d063b1b621db2a4e2621cea7f69da6afecdc313","-","0.000969419183808086","No"
"0x6821ec1fcd40ad5268d3b5607e49441d4e7eb4e7","-","0.000969207924597035","No"
"0x38873c13509d36077a4638183f4a9a72f8a66b91","-","0.000968930822081322","No"
"0x6d8be986f1f0a5756912612a33f2157ed4b708a5","-","0.000968930822081322","No"
"0xf67183dd100cd68e6c39e0081e715483ec3e45a9","-","0.000968759681856175","No"
"0xd262bccb809f7dda8331d49e53035e66aa2b5483","-","0.000966792347829863","No"
"0x03fc26c8aba92e075cabbd0792c31764fc6dac69","-","0.000964646219607592","No"
"0xee894d328045ec83f631017bcf1de9205caac19d","-","0.000964312590985028","No"
"0x4e6caba1aca9e1448f6488f6708c60c03531a7a3","-","0.000962076587253214","No"
"0x0a575bea3c931408c1b04a0eccb98c3decb049a8","-","0.00096161937706125","No"
"0x7f072e3da764623e9b72dc0289d0d7701080ef16","-","0.000961466711575114","No"
"0xc7a1648e30ef91919844dca540bb3d93aff11d5b","-","0.000960585295429479","No"
"0x69528c13dcb9d6d5bcb68fd77f8d5498f841ffe4","-","0.000960585295429479","No"
"0x0186a9aa28b0a0d0466627f267bbffd06ab20cbe","-","0.000960585295429479","No"
"0x5090693334a2929f3355efba11f37f4d78830210","-","0.000960526442187564","No"
"0xed9fd3e4b34d95d567059d5dce0e0047346d93c3","-","0.000960526442187564","No"
"0x8aa192f1e2523ed09b32638b16585fb14903f1f4","-","0.000960526442187564","No"
"0xcec96fed4b9866fb3c0caeb5a9c52ebc693f8e53","-","0.000960469772570182","No"
"0x5f9c7447129fa10af4cb51e24be323abff1759e5","-","0.000960414978352157","No"
"0x434862b1b0e37ce3ea406dcc52e36c008d00838f","-","0.000960058594551909","No"
"0x978dfebfaf0c1d9ac2ff933ba07d39a22054e790","-","0.000960012114028463","No"
"0x7bb8705a3581f549c039401903251aa010ade9c6","-","0.000959877978737211","No"
"0x6b2ea72ba8a7346cedd2dd5dc1476ea8df0b57d7","-","0.000959773352585469","No"
"0xe8f24002e23125c741f11253585a627877e50ce9","-","0.000959756191920138","No"
"0x8dbc169a6fb0fe34149a4ba21e51dc31d1f677ef","-","0.000959756191920138","No"
"0x41709a4c2fe92dfa78861bedab693b37bd671cb9","-","0.000959579463568236","No"
"0xf8d307bc22158c8b1852881da9a7dbd97dfd7df3","-","0.000959520932166264","No"
"0x1bf2f04a033ff7a6753e99cac4f84e67dc43636e","-","0.00095925759486988","No"
"0x680c1d7105040a7d8a9c5678ac025d826b2c39c0","-","0.000959030831789475","No"
"0xe73e991f109b592d607ba65e324553779c16c697","-","0.000958846341321631","No"
"0xee48878d24524d2c00543201c195fb7ead592f10","-","0.000958741268562455","No"
"0xa0f6de73dff453a4616c79cfbb60f1059774741b","-","0.000958450399846869","No"
"0xc02ffcdd914dba646704439c6090babad521d04c","-","0.000958178912575315","No"
"0x23548a256ccbcd708b2909de89cc1bb424d2d668","-","0.000957204428429317","No"
"0xfa7dfe27e3c5ebd8b25567d2e3404c1619c27133","-","0.000956991334706778","No"
"0x9a66fb4bdff582f951efd31937215e0fadb0814a","-","0.000956178818201041","No"
"0x367f5a56f8b2e96a36bc69c6ee1b369b47ed2fc8","-","0.000953726016278352","No"
"0x04d161333980c4e7123a2fa58d9d621628b1372c","-","0.000953499997302607","No"
"0x5c000544d8425472a84805deab6d71e69c639ecf","-","0.000952861142769631","No"
"0x13b1218f3f8dce02a0d5d3849a296913d0160655","-","0.000952769378354346","No"
"0xbfab54ff20064e56e02d8db29b0e4bf7ce5f16ff","-","0.000952572299166358","No"
"0xd56d1b63feb94701d1b30f5025fe0fda5efd1bea","-","0.000951997239285444","No"
"0xa4c23f148582b87791ff1cc6beeffa1e10564c1e","-","0.00095","No"
"0xec9762d6d9a61e85ee1df775f63d0da7e9999999","-","0.000949558152881877","No"
"0x9a3ee16adb0b6509220809ac69f3b2931911b9a6","-","0.00094936452605514","No"
"0x1fd83ff1c120f7f958bf9a4fbb869ec39eb46f89","-","0.000949","No"
"0xe5d9b0175f75accb830bd8434240c160f176b2cb","-","0.000945063287631212","No"
"0x93459e4fc63b46749c19ccafd96bd761db01d0e4","-","0.000944604347507551","No"
"0xbef55b44c2bc3bc1b4d9afad8287a276ddf1dab7","-","0.000940835232439047","No"
"0xe4317db5791ea5de9209b9839898ef65522b239e","-","0.000940290351487639","No"
"0x82d78ebd7680751fc2fb0b48859fdfae232cc407","-","0.000936973484133038","No"
"0x0af44f107dcb69f228c14c28e124140ad77407b5","-","0.000936335350805095","No"
"0xb5626b9a19c1c7863debd5dd3bb7f284fa1df45e","-","0.00093614804724777","No"
"0x047e7cfa2702f95de867a86a74caf60e2ddbff72","-","0.000935980809919519","No"
"0x88fc6efa5e8b5637c5f263c9921b3869a4c92584","-","0.000935980809919519","No"
"0x2acd5c7d45a8421ae1fa15dce68316941b64ff4e","-","0.000934438195968065","No"
"0x6d5d9bc853de38b2931785cd8f42b3cb3c645673","-","0.000933550218330153","No"
"0x9b6df1980540a62cb39788e6a02a32dade17c548","-","0.000933141852178508","No"
"0x775fa87b3e79e1940f267ad31e3afb5821522290","-","0.000932993917821384","No"
"0x1667764dd15d6dfab71febfa6d11eadb7e9bc1ef","-","0.000932877309160639","No"
"0x64825ae6af04879edf6b1e0a39924199ccca2720","-","0.000932290610953737","No"
"0x61b4f7087a9aa04e583a190b5451735fa7d9a77d","-","0.000931418713180008","No"
"0x65ad94bb30fb9949f20a02f641d118d20866b706","-","0.000930405079970782","No"
"0x0f7d71750c2c2c172f197146d793bece6b736b3b","-","0.000926927106401493","No"
"0x6c98064cd84c09c827fb76e772dbb805f54aa564","-","0.000923334026314359","No"
"0xfe7f55df1f6c9a5932393f61a2a3b0fee67176eb","-","0.000921349606105993","No"
"0x9bcd841436ef4f85dacefb1aec772af71619024e","-","0.000916844404552056","No"
"0xc13b65f7c53cd6db2ea205a4b574b4a0858720a6","-","0.000916524660111194","No"
"0x00ea6717cc4f996c1a577547bedcf46255c7bb4a","-","0.000914624791678876","No"
"0xef8c31c5221a6f374b5be61462644c845ef8a397","-","0.00091429721292848","No"
"0xc7ca53202437bcbe36eacf8d3a9c88d1062ac216","-","0.000914233913100719","No"
"0x4b718cf7d52b9566f30bcde3c1dfbd987261d847","-","0.000913963606832987","No"
"0x02b6fe2fe3593115a7c73c10c9159e23b5b96434","-","0.00091391847169061","No"
"0xbfbefb68b0196d3dbc182ff1aa93a28d4fdb0880","-","0.000913829287213926","No"
"0x5e5ab1c063a3d6de145631c48fe8ebc12eb15f72","-","0.000913829287213926","No"
"0x96e1baf28eaac40a567813f48231bd1c6bade0e5","-","0.000913756087934785","No"
"0x2c4fb191707bce6c5e5b817f9da53e4b394395e3","-","0.000913756087934785","No"
"0xe87936bb5cd495f7dd495a54b5afa0ae0349b35b","-","0.000913573781910447","No"
